"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"0500000US26091","Lenawee County, Michigan","1174","48618",
"0500000US26093","Livingston County, Michigan","1435","72129",
"0500000US26095","Luce County, Michigan","3631","40041",
"0500000US26097","Mackinac County, Michigan","3069","39339",
"0500000US26099","Macomb County, Michigan","502","53996",
"0500000US26101","Manistee County, Michigan","1936","40853",
"0500000US26103","Marquette County, Michigan","1371","45130",
"0500000US26105","Mason County, Michigan","1897","40039",
"0500000US26107","Mecosta County, Michigan","1791","35887",
"0500000US26109","Menominee County, Michigan","893","41332",
"0500000US26111","Midland County, Michigan","1515","51103",
"0500000US26113","Missaukee County, Michigan","1517","40376",
"0500000US26115","Monroe County, Michigan","1085","55366",
"0500000US26117","Montcalm County, Michigan","1130","39775",
"0500000US26119","Montmorency County, Michigan","1872","34447",
"0500000US26121","Muskegon County, Michigan","819","40670",
"0500000US26123","Newaygo County, Michigan","1337","43218",
"0500000US26125","Oakland County, Michigan","567","66390",
"0500000US26127","Oceana County, Michigan","1283","39543",
"0500000US26129","Ogemaw County, Michigan","1510","35968",
"0500000US26131","Ontonagon County, Michigan","3121","35269",
"0500000US26133","Osceola County, Michigan","1436","38341",
"0500000US26135","Oscoda County, Michigan","2731","32346",
"0500000US26137","Otsego County, Michigan","1987","45531",
"0500000US26139","Ottawa County, Michigan","1050","55095",
"0500000US26141","Presque Isle County, Michigan","1611","37383",
"0500000US26143","Roscommon County, Michigan","2190","33542",
"0500000US26145","Saginaw County, Michigan","763","42954",
"0500000US26147","St. Clair County, Michigan","1240","49120",
"0500000US26149","St. Joseph County, Michigan","1378","44392",
"0500000US26151","Sanilac County, Michigan","1059","40818",
"0500000US26153","Schoolcraft County, Michigan","2694","36925",
"0500000US26155","Shiawassee County, Michigan","1640","46453",
"0500000US26157","Tuscola County, Michigan","1029","42198",
"0500000US26159","Van Buren County, Michigan","1776","44435",
"0500000US26161","Washtenaw County, Michigan","1278","59065",
"0500000US26163","Wayne County, Michigan","327","42241",
"0500000US26165","Wexford County, Michigan","1508","39997",
"0500000US27001","Aitkin County, Minnesota","1709","40226",
"0500000US27003","Anoka County, Minnesota","836","69028",
"0500000US27005","Becker County, Minnesota","1577","46056",
"0500000US27007","Beltrami County, Minnesota","1813","43394",
"0500000US27009","Benton County, Minnesota","1898","50848",
"0500000US27011","Big Stone County, Minnesota","2016","42870",
"0500000US27013","Blue Earth County, Minnesota","1852","47871",
"0500000US27015","Brown County, Minnesota","1959","47696",
"0500000US27017","Carlton County, Minnesota","1759","52858",
"0500000US27019","Carver County, Minnesota","2357","80280",
"0500000US27021","Cass County, Minnesota","1519","42445",
"0500000US27023","Chippewa County, Minnesota","2325","43956",
"0500000US27025","Chisago County, Minnesota","1869","64726",
"0500000US27027","Clay County, Minnesota","2063","50057",
"0500000US27029","Clearwater County, Minnesota","2226","39310",
"0500000US27031","Cook County, Minnesota","4073","49162",
"0500000US27033","Cottonwood County, Minnesota","1878","40292",
"0500000US27035","Crow Wing County, Minnesota","1328","44659",
"0500000US27037","Dakota County, Minnesota","1137","72850",
"0500000US27039","Dodge County, Minnesota","2336","64438",
"0500000US27041","Douglas County, Minnesota","1660","46789",
"0500000US27043","Faribault County, Minnesota","1951","41631",
"0500000US27045","Fillmore County, Minnesota","1958","45888",
"0500000US27047","Freeborn County, Minnesota","1919","43090",
"0500000US27049","Goodhue County, Minnesota","2196","56366",
"0500000US27051","Grant County, Minnesota","2445","41697",
"0500000US27053","Hennepin County, Minnesota","421","61328",
"0500000US27055","Houston County, Minnesota","2360","50855",
"0500000US27057","Hubbard County, Minnesota","1461","45066",
"0500000US27059","Isanti County, Minnesota","2267","57260",
"0500000US27061","Itasca County, Minnesota","1854","45621",
"0500000US27063","Jackson County, Minnesota","2677","46869",
"0500000US27065","Kanabec County, Minnesota","1818","45672",
"0500000US27067","Kandiyohi County, Minnesota","2058","49512",
"0500000US27069","Kittson County, Minnesota","3615","47568",
"0500000US27071","Koochiching County, Minnesota","3483","39571",
"0500000US27073","Lac qui Parle County, Minnesota","2038","45550",
"0500000US27075","Lake County, Minnesota","4826","46765",
"0500000US27077","Lake of the Woods County, Minnesota","5140","46080",
"0500000US27079","Le Sueur County, Minnesota","2183","57477",
"0500000US27081","Lincoln County, Minnesota","2432","44672",
"0500000US27083","Lyon County, Minnesota","2586","46872",
"0500000US27085","McLeod County, Minnesota","2189","58544",
"0500000US27087","Mahnomen County, Minnesota","2756","38523",
"0500000US27089","Marshall County, Minnesota","1731","48565",
"0500000US27091","Martin County, Minnesota","2173","43960",
"0500000US27093","Meeker County, Minnesota","1474","51173",
"0500000US27095","Mille Lacs County, Minnesota","1363","45273",
"0500000US27097","Morrison County, Minnesota","1707","47085",
"0500000US27099","Mower County, Minnesota","2249","44497",
"0500000US27101","Murray County, Minnesota","2861","45657",
"0500000US27103","Nicollet County, Minnesota","2552","57540",
"0500000US27105","Nobles County, Minnesota","1842","43040",
"0500000US27107","Norman County, Minnesota","1995","41784",
"0500000US27109","Olmsted County, Minnesota","1297","64090",
"0500000US27111","Otter Tail County, Minnesota","896","43478",
"0500000US27113","Pennington County, Minnesota","4079","44926",
"0500000US27115","Pine County, Minnesota","1849","43938",
"0500000US27117","Pipestone County, Minnesota","2106","40589",
"0500000US27119","Polk County, Minnesota","2243","47233",
"0500000US27121","Pope County, Minnesota","1716","47196",
"0500000US27123","Ramsey County, Minnesota","565","51915",
"0500000US27125","Red Lake County, Minnesota","2787","47835",
"0500000US27127","Redwood County, Minnesota","1386","44181",
"0500000US27129","Renville County, Minnesota","1484","47623",
"0500000US27131","Rice County, Minnesota","1780","58771",
"0500000US27133","Rock County, Minnesota","2289","45411",
"0500000US27135","Roseau County, Minnesota","1991","49400",
"0500000US27137","St. Louis County, Minnesota","700","44941",
"0500000US27139","Scott County, Minnesota","1724","82190",
"0500000US27141","Sherburne County, Minnesota","1941","71704",
"0500000US27143","Sibley County, Minnesota","1342","51449",
"0500000US27145","Stearns County, Minnesota","921","51779",
"0500000US27147","Steele County, Minnesota","1930","55321",
"0500000US27149","Stevens County, Minnesota","5428","47055",
"0500000US27151","Swift County, Minnesota","3343","41486",
"0500000US27153","Todd County, Minnesota","1431","42927",
"0500000US27155","Traverse County, Minnesota","1934","41287",
"0500000US27157","Wabasha County, Minnesota","1405","51112",
"0500000US27159","Wadena County, Minnesota","2141","34686",
"0500000US27161","Waseca County, Minnesota","2059","50552",
"0500000US27163","Washington County, Minnesota","1196","79109",
"0500000US27165","Watonwan County, Minnesota","2554","44228",
"0500000US27167","Wilkin County, Minnesota","4628","48692",
"0500000US27169","Winona County, Minnesota","1944","44217",
"0500000US27171","Wright County, Minnesota","1628","67963",
"0500000US27173","Yellow Medicine County, Minnesota","2724","50288",
"0500000US28001","Adams County, Mississippi","1499","27096",
"0500000US28003","Alcorn County, Mississippi","2027","32342",
"0500000US28005","Amite County, Mississippi","4147","27615",
"0500000US28007","Attala County, Mississippi","1978","28508",
"0500000US28009","Benton County, Mississippi","5777","29202",
"0500000US28011","Bolivar County, Mississippi","1464","26005",
"0500000US28013","Calhoun County, Mississippi","2969","28484",
"0500000US28015","Carroll County, Mississippi","3871","29290",
"0500000US28017","Chickasaw County, Mississippi","3783","30092",
"0500000US28019","Choctaw County, Mississippi","2203","30994",
"0500000US28021","Claiborne County, Mississippi","4719","24150",
"0500000US28023","Clarke County, Mississippi","3055","29103",
"0500000US28025","Clay County, Mississippi","2523","31727",
"0500000US28027","Coahoma County, Mississippi","1785","24726",
"0500000US28029","Copiah County, Mississippi","2308","36637",
"0500000US28031","Covington County, Mississippi","3481","32456",
"0500000US28033","DeSoto County, Mississippi","1420","59418",
"0500000US28035","Forrest County, Mississippi","2150","34448",
"0500000US28037","Franklin County, Mississippi","3578","33324",
"0500000US28039","George County, Mississippi","3101","45492",
"0500000US28041","Greene County, Mississippi","3802","40828",
"0500000US28043","Grenada County, Mississippi","2598","32901",
"0500000US28045","Hancock County, Mississippi","2755","44494",
"0500000US28047","Harrison County, Mississippi","1220","45668",
"0500000US28049","Hinds County, Mississippi","1176","39215",
"0500000US28051","Holmes County, Mississippi","1056","21375",
"0500000US28053","Humphreys County, Mississippi","2681","25131",
"0500000US28055","Issaquena County, Mississippi","5093","21360",
"0500000US28057","Itawamba County, Mississippi","2462","37588",
"0500000US28059","Jackson County, Mississippi","2155","47906",
"0500000US28061","Jasper County, Mississippi","4045","30177",
"0500000US28063","Jefferson County, Mississippi","5304","24304",
"0500000US28065","Jefferson Davis County, Mississippi","2694","25986",
"0500000US28067","Jones County, Mississippi","1203","36017",
"0500000US28069","Kemper County, Mississippi","2574","25649",
"0500000US28071","Lafayette County, Mississippi","2585","39080",
"0500000US28073","Lamar County, Mississippi","2403","48048",
"0500000US28075","Lauderdale County, Mississippi","1614","33926",
"0500000US28077","Lawrence County, Mississippi","4904","35593",
"0500000US28079","Leake County, Mississippi","2691","31986",
"0500000US28081","Lee County, Mississippi","1604","39049",
"0500000US28083","Leflore County, Mississippi","1956","22020",
"0500000US28085","Lincoln County, Mississippi","2772","38405",
"0500000US28087","Lowndes County, Mississippi","2209","37607",
"0500000US28089","Madison County, Mississippi","2543","59585",
"0500000US28091","Marion County, Mississippi","1386","31332",
"0500000US28093","Marshall County, Mississippi","3171","34183",
"0500000US28095","Monroe County, Mississippi","2017","35685",
"0500000US28097","Montgomery County, Mississippi","2643","31488",
"0500000US28099","Neshoba County, Mississippi","2517","34905",
"0500000US28101","Newton County, Mississippi","2135","36154",
"0500000US28103","Noxubee County, Mississippi","2786","22178",
"0500000US28105","Oktibbeha County, Mississippi","2684","30320",
"0500000US28107","Panola County, Mississippi","2608","34030",
"0500000US28109","Pearl River County, Mississippi","3151","40038",
"0500000US28111","Perry County, Mississippi","2426","38887",
"0500000US28113","Pike County, Mississippi","1747","30779",
"0500000US28115","Pontotoc County, Mississippi","3834","38420",
"0500000US28117","Prentiss County, Mississippi","2117","31262",
"0500000US28119","Quitman County, Mississippi","1792","24169",
"0500000US28121","Rankin County, Mississippi","1656","54028",
"0500000US28123","Scott County, Mississippi","2348","35765",
"0500000US28125","Sharkey County, Mississippi","4348","30129",
"0500000US28127","Simpson County, Mississippi","3236","36739",
"0500000US28129","Smith County, Mississippi","3550","37176",
"0500000US28131","Stone County, Mississippi","6057","43728",
"0500000US28133","Sunflower County, Mississippi","1818","25012",
"0500000US28135","Tallahatchie County, Mississippi","2390","24668",
"0500000US28137","Tate County, Mississippi","2143","41102",
"0500000US28139","Tippah County, Mississippi","3499","32109",
"0500000US28141","Tishomingo County, Mississippi","1972","30211",
"0500000US28143","Tunica County, Mississippi","3368","29994",
"0500000US28145","Union County, Mississippi","3478","35928",
"0500000US28147","Walthall County, Mississippi","2385","33054",
"0500000US28149","Warren County, Mississippi","3042","40404",
"0500000US28151","Washington County, Mississippi","1743","27797",
"0500000US28153","Wayne County, Mississippi","2415","31081",
"0500000US28155","Webster County, Mississippi","5413","34107",
"0500000US28157","Wilkinson County, Mississippi","3017","28066",
"0500000US28159","Winston County, Mississippi","2101","30738",
"0500000US28161","Yalobusha County, Mississippi","5108","29911",
"0500000US28163","Yazoo County, Mississippi","2306","27356",
"0500000US29001","Adair County, Missouri","1475","31176",
"0500000US29003","Andrew County, Missouri","3442","52720",
"0500000US29005","Atchison County, Missouri","2924","42375",
"0500000US29007","Audrain County, Missouri","2823","40935",
"0500000US29009","Barry County, Missouri","1931","36143",
"0500000US29011","Barton County, Missouri","2265","39573",
"0500000US29013","Bates County, Missouri","3391","38882",
"0500000US29015","Benton County, Missouri","1785","33305",
"0500000US29017","Bollinger County, Missouri","2909","33938",
"0500000US29019","Boone County, Missouri","1288","45786",
"0500000US29021","Buchanan County, Missouri","1498","42393",
"0500000US29023","Butler County, Missouri","1797","33525",
"0500000US29025","Caldwell County, Missouri","4083","39439",
"0500000US29027","Callaway County, Missouri","2529","49544",
"0500000US29029","Camden County, Missouri","2171","44617",
"0500000US29031","Cape Girardeau County, Missouri","1425","44479",
"0500000US29033","Carroll County, Missouri","3072","41619",
"0500000US29035","Carter County, Missouri","3499","28408",
"0500000US29037","Cass County, Missouri","1463","60097",
"0500000US29039","Cedar County, Missouri","3499","32800",
"0500000US29041","Chariton County, Missouri","3240","41558",
"0500000US29043","Christian County, Missouri","1781","51135",
"0500000US29045","Clark County, Missouri","3275","38133",
"0500000US29047","Clay County, Missouri","1269","58559",
"0500000US29049","Clinton County, Missouri","2052","51915",
"0500000US29051","Cole County, Missouri","1848","53877",
"0500000US29053","Cooper County, Missouri","3187","42586",
"0500000US29055","Crawford County, Missouri","2128","34506",
